state,date,biometric,demographic,enrolment,total
Tamil Nadu,2025-12-28,14592.0,16474.0,1501.0,32567.0
Tamil Nadu,2025-12-29,21436.0,17325.0,2250.0,41011.0
Tamilnadu,2025-12-27,1.0,0.0,0.0,1.0
Telangana,2025-04-01,142160.0,27034.0,634.0,169828.0
Telangana,2025-05-01,167061.0,27506.0,911.0,195478.0
Telangana,2025-06-01,205116.0,54541.0,1516.0,261173.0
Telangana,2025-07-01,226619.0,101697.0,8581.0,336897.0
Telangana,2025-09-01,10802.0,13961.0,2495.0,27258.0
Telangana,2025-09-02,10710.0,18372.0,2533.0,31615.0
Telangana,2025-09-03,9395.0,9615.0,2555.0,21565.0
Telangana,2025-09-04,6580.0,20476.0,2372.0,29428.0
Telangana,2025-09-05,2452.0,5478.0,452.0,8382.0
Telangana,2025-09-06,8347.0,10979.0,1732.0,21058.0
Telangana,2025-09-07,487.0,2103.0,106.0,2696.0
Telangana,2025-09-08,10108.0,21942.0,2861.0,34911.0
Telangana,2025-09-09,11174.0,22843.0,2995.0,37012.0
Telangana,2025-09-10,13538.0,16169.0,2801.0,32508.0
Telangana,2025-09-11,10443.0,10168.0,2255.0,22866.0
Telangana,2025-09-12,11865.0,26222.0,2580.0,40667.0
Telangana,2025-09-13,7399.0,9283.0,1430.0,18112.0
Telangana,2025-09-14,384.0,2204.0,93.0,2681.0
Telangana,2025-09-15,12213.0,15714.0,1899.0,29826.0
Telangana,2025-09-16,11414.0,18456.0,2115.0,31985.0
Telangana,2025-09-17,11116.0,16512.0,1959.0,29587.0
Telangana,2025-09-18,10676.0,9383.0,1408.0,21467.0
Telangana,2025-09-19,10836.0,12059.0,1496.0,24391.0
Telangana,2025-09-20,10766.0,17901.0,1496.0,30163.0
Telangana,2025-10-13,198.0,3579.0,2225.0,6002.0
Telangana,2025-10-15,8016.0,14824.0,1504.0,24344.0
Telangana,2025-10-16,9110.0,14366.0,1144.0,24620.0
Telangana,2025-10-17,15094.0,16355.0,4311.0,35760.0
Telangana,2025-10-18,10707.0,6059.0,1923.0,18689.0
Telangana,2025-10-19,13508.0,14308.0,2512.0,30328.0
Telangana,2025-10-20,535.0,7823.0,358.0,8716.0
Telangana,2025-10-21,1213.0,925.0,152.0,2290.0
Telangana,2025-10-22,38.0,280.0,6.0,324.0
Telangana,2025-10-23,99.0,994.0,11.0,1104.0
Telangana,2025-10-24,18863.0,22405.0,2008.0,43276.0
Telangana,2025-10-25,31194.0,22819.0,3855.0,57868.0
Telangana,2025-10-26,22496.0,25820.0,1221.0,49537.0
Telangana,2025-10-27,15562.0,11969.0,1369.0,28900.0
Telangana,2025-10-28,10234.0,27749.0,1259.0,39242.0
Telangana,2025-10-29,8726.0,3943.0,1213.0,13882.0
Telangana,2025-10-30,20449.0,17710.0,3855.0,42014.0
Telangana,2025-10-31,15721.0,21951.0,1812.0,39484.0
Telangana,2025-11-01,28023.0,21607.0,933.0,50563.0
Telangana,2025-11-02,8659.0,18904.0,3441.0,31004.0
Telangana,2025-11-03,11993.0,14712.0,1084.0,27789.0
Telangana,2025-11-04,21370.0,11176.0,16.0,32562.0
Telangana,2025-11-05,5403.0,12230.0,1327.0,18960.0
Telangana,2025-11-06,8369.0,20027.0,1058.0,29454.0
Telangana,2025-11-07,10740.0,9678.0,1543.0,21961.0
Telangana,2025-11-08,11927.0,19186.0,1153.0,32266.0
Telangana,2025-11-09,1499.0,9506.0,1386.0,12391.0
Telangana,2025-11-10,9568.0,10675.0,2100.0,22343.0
Telangana,2025-11-11,12675.0,8605.0,1067.0,22347.0
Telangana,2025-11-12,16642.0,15572.0,1465.0,33679.0
Telangana,2025-11-13,8763.0,14236.0,1138.0,24137.0
Telangana,2025-11-14,6529.0,13235.0,1799.0,21563.0
Telangana,2025-11-15,10121.0,14451.0,2657.0,27229.0
Telangana,2025-11-16,2539.0,7057.0,1375.0,10971.0
Telangana,2025-11-17,4354.0,4388.0,620.0,9362.0
Telangana,2025-11-18,11097.0,6618.0,1987.0,19702.0
Telangana,2025-11-19,12697.0,7971.0,2243.0,22911.0
Telangana,2025-11-25,15855.0,6129.0,1652.0,23636.0
Telangana,2025-12-15,5990.0,8767.0,2485.0,17242.0
Telangana,2025-12-22,0.0,8563.0,3212.0,11775.0
Telangana,2025-12-23,9.0,15166.0,1524.0,16699.0
Telangana,2025-12-25,20155.0,11648.0,849.0,32652.0
Telangana,2025-12-26,7493.0,9540.0,748.0,17781.0
Telangana,2025-12-27,13685.0,15645.0,530.0,29860.0
Telangana,2025-12-28,4376.0,11203.0,1133.0,16712.0
Telangana,2025-12-29,5307.0,6562.0,990.0,12859.0
The Dadra And Nagar Haveli And Daman And Diu,2025-06-01,0.0,0.0,249.0,249.0
The Dadra And Nagar Haveli And Daman And Diu,2025-07-01,0.0,0.0,467.0,467.0
Tripura,2025-04-01,47615.0,0.0,286.0,47901.0
Tripura,2025-05-01,29969.0,0.0,0.0,29969.0
Tripura,2025-06-01,32493.0,0.0,167.0,32660.0
Tripura,2025-07-01,30667.0,0.0,665.0,31332.0
Tripura,2025-09-01,1267.0,1416.0,250.0,2933.0
Tripura,2025-09-02,1193.0,1628.0,250.0,3071.0
Tripura,2025-09-03,1140.0,894.0,217.0,2251.0
Tripura,2025-09-04,955.0,1986.0,192.0,3133.0
Tripura,2025-09-05,139.0,427.0,19.0,585.0
Tripura,2025-09-06,929.0,1323.0,130.0,2382.0
Tripura,2025-09-07,105.0,122.0,13.0,240.0
Tripura,2025-09-08,947.0,1969.0,200.0,3116.0
Tripura,2025-09-09,861.0,1953.0,223.0,3037.0
Tripura,2025-09-10,1214.0,1273.0,160.0,2647.0
Tripura,2025-09-11,996.0,719.0,183.0,1898.0
Tripura,2025-09-12,1054.0,1908.0,173.0,3135.0
Tripura,2025-09-13,115.0,296.0,27.0,438.0
Tripura,2025-09-14,39.0,102.0,9.0,150.0
Tripura,2025-09-15,1099.0,1325.0,151.0,2575.0
Tripura,2025-09-16,1060.0,1193.0,142.0,2395.0
Tripura,2025-09-17,153.0,175.0,21.0,349.0
Tripura,2025-09-18,780.0,673.0,106.0,1559.0
Tripura,2025-09-19,627.0,555.0,51.0,1233.0
Tripura,2025-09-20,751.0,890.0,83.0,1724.0
Tripura,2025-10-13,9.0,928.0,60.0,997.0
Tripura,2025-10-15,751.0,1176.0,98.0,2025.0
Tripura,2025-10-16,747.0,1190.0,110.0,2047.0
Tripura,2025-10-17,1119.0,1103.0,280.0,2502.0
Tripura,2025-10-18,916.0,373.0,108.0,1397.0
Tripura,2025-10-19,1117.0,560.0,138.0,1815.0
Tripura,2025-10-20,22.0,213.0,36.0,271.0
Tripura,2025-10-21,33.0,62.0,7.0,102.0
Tripura,2025-10-22,5.0,23.0,1.0,29.0
Tripura,2025-10-23,13.0,57.0,6.0,76.0
Tripura,2025-10-24,979.0,1374.0,117.0,2470.0
Tripura,2025-10-25,2478.0,1128.0,126.0,3732.0
Tripura,2025-10-26,1509.0,1474.0,44.0,3027.0
Tripura,2025-10-27,482.0,439.0,42.0,963.0
Tripura,2025-10-28,974.0,1302.0,74.0,2350.0
Tripura,2025-10-29,889.0,728.0,30.0,1647.0
Tripura,2025-10-30,2798.0,785.0,353.0,3936.0
Tripura,2025-10-31,2098.0,1763.0,246.0,4107.0
Tripura,2025-11-01,2399.0,1439.0,47.0,3885.0
Tripura,2025-11-02,845.0,416.0,261.0,1522.0
Tripura,2025-11-03,1224.0,1422.0,93.0,2739.0
Tripura,2025-11-04,2105.0,1258.0,3.0,3366.0
Tripura,2025-11-05,1600.0,837.0,282.0,2719.0
Tripura,2025-11-06,1413.0,1531.0,101.0,3045.0
Tripura,2025-11-07,1288.0,921.0,116.0,2325.0
Tripura,2025-11-08,712.0,863.0,102.0,1677.0
Tripura,2025-11-09,254.0,266.0,83.0,603.0
Tripura,2025-11-10,1063.0,1662.0,161.0,2886.0
Tripura,2025-11-11,1739.0,831.0,127.0,2697.0
Tripura,2025-11-12,2048.0,1831.0,178.0,4057.0
Tripura,2025-11-13,1150.0,936.0,87.0,2173.0
Tripura,2025-11-14,1050.0,1246.0,119.0,2415.0
Tripura,2025-11-15,1236.0,1331.0,324.0,2891.0
Tripura,2025-11-16,688.0,247.0,186.0,1121.0
Tripura,2025-11-17,783.0,1039.0,74.0,1896.0
Tripura,2025-11-18,2141.0,781.0,207.0,3129.0
Tripura,2025-11-19,1488.0,958.0,254.0,2700.0
Tripura,2025-11-25,3841.0,306.0,179.0,4326.0
Tripura,2025-12-15,1128.0,2433.0,338.0,3899.0
Tripura,2025-12-22,1.0,1253.0,410.0,1664.0
Tripura,2025-12-23,1.0,3059.0,176.0,3236.0
Tripura,2025-12-25,1464.0,1044.0,172.0,2680.0
Tripura,2025-12-26,951.0,1846.0,156.0,2953.0
Tripura,2025-12-27,509.0,1257.0,70.0,1836.0
Tripura,2025-12-28,167.0,506.0,160.0,833.0
Tripura,2025-12-29,866.0,1742.0,119.0,2727.0
Uttar Pradesh,2025-04-01,1257448.0,180864.0,57903.0,1496215.0
Uttar Pradesh,2025-05-01,1048878.0,183385.0,49861.0,1282124.0
Uttar Pradesh,2025-06-01,856455.0,144904.0,48753.0,1050112.0
Uttar Pradesh,2025-07-01,1426001.0,329067.0,157866.0,1912934.0
Uttar Pradesh,2025-09-01,42065.0,78889.0,12436.0,133390.0
Uttar Pradesh,2025-09-02,43788.0,71731.0,14088.0,129607.0
Uttar Pradesh,2025-09-03,44032.0,47702.0,14438.0,106172.0
Uttar Pradesh,2025-09-04,40623.0,85759.0,12947.0,139329.0
Uttar Pradesh,2025-09-05,8673.0,50133.0,4305.0,63111.0
Uttar Pradesh,2025-09-06,44350.0,75656.0,11261.0,131267.0
Uttar Pradesh,2025-09-07,7037.0,26533.0,4260.0,37830.0
Uttar Pradesh,2025-09-08,44981.0,113115.0,14051.0,172147.0
Uttar Pradesh,2025-09-09,45970.0,93568.0,16131.0,155669.0
Uttar Pradesh,2025-09-10,50709.0,84420.0,14659.0,149788.0
Uttar Pradesh,2025-09-11,58555.0,59988.0,12420.0,130963.0
Uttar Pradesh,2025-09-12,69059.0,98849.0,14010.0,181918.0
Uttar Pradesh,2025-09-13,49413.0,56198.0,10777.0,116388.0
Uttar Pradesh,2025-09-14,11843.0,27459.0,4716.0,44018.0
Uttar Pradesh,2025-09-15,76018.0,65229.0,8498.0,149745.0
Uttar Pradesh,2025-09-16,82056.0,67602.0,10686.0,160344.0
Uttar Pradesh,2025-09-17,70087.0,79089.0,10769.0,159945.0
Uttar Pradesh,2025-09-18,81699.0,80786.0,9615.0,172100.0
Uttar Pradesh,2025-09-19,79398.0,66848.0,9034.0,155280.0
Uttar Pradesh,2025-09-20,76123.0,70600.0,8205.0,154928.0
Uttar Pradesh,2025-10-13,139.0,34659.0,10718.0,45516.0
Uttar Pradesh,2025-10-15,49666.0,72901.0,7414.0,129981.0
Uttar Pradesh,2025-10-16,45037.0,67120.0,6796.0,118953.0
Uttar Pradesh,2025-10-17,40456.0,54354.0,22017.0,116827.0
Uttar Pradesh,2025-10-18,54779.0,20984.0,9674.0,85437.0
Uttar Pradesh,2025-10-19,44171.0,37852.0,12000.0,94023.0
Uttar Pradesh,2025-10-20,1632.0,14033.0,2274.0,17939.0
Uttar Pradesh,2025-10-21,2367.0,6215.0,933.0,9515.0
Uttar Pradesh,2025-10-22,217.0,1227.0,23.0,1467.0
Uttar Pradesh,2025-10-23,2074.0,3558.0,31.0,5663.0
Uttar Pradesh,2025-10-24,44667.0,58303.0,5268.0,108238.0
Uttar Pradesh,2025-10-25,27937.0,63124.0,7972.0,99033.0
Uttar Pradesh,2025-10-26,70831.0,84506.0,5361.0,160698.0
Uttar Pradesh,2025-10-27,38201.0,23454.0,4439.0,66094.0
Uttar Pradesh,2025-10-28,34897.0,31138.0,5983.0,72018.0
Uttar Pradesh,2025-10-29,39885.0,45626.0,5374.0,90885.0
Uttar Pradesh,2025-10-30,45115.0,48299.0,17515.0,110929.0
Uttar Pradesh,2025-10-31,34788.0,64367.0,14359.0,113514.0
Uttar Pradesh,2025-11-01,63481.0,91955.0,3090.0,158526.0
Uttar Pradesh,2025-11-02,70847.0,31991.0,16349.0,119187.0
Uttar Pradesh,2025-11-03,76688.0,56502.0,4633.0,137823.0
Uttar Pradesh,2025-11-04,9120.0,65120.0,202.0,74442.0
Uttar Pradesh,2025-11-05,40784.0,37314.0,13389.0,91487.0
Uttar Pradesh,2025-11-06,81415.0,86524.0,7817.0,175756.0
Uttar Pradesh,2025-11-07,34552.0,49509.0,6721.0,90782.0
Uttar Pradesh,2025-11-08,27368.0,69508.0,8632.0,105508.0
Uttar Pradesh,2025-11-09,43706.0,28789.0,7908.0,80403.0
Uttar Pradesh,2025-11-10,46785.0,93455.0,14428.0,154668.0
Uttar Pradesh,2025-11-11,74114.0,51337.0,6196.0,131647.0
Uttar Pradesh,2025-11-12,50676.0,114274.0,7818.0,172768.0
Uttar Pradesh,2025-11-13,61595.0,52723.0,5684.0,120002.0
Uttar Pradesh,2025-11-14,18646.0,98382.0,7853.0,124881.0
Uttar Pradesh,2025-11-15,35431.0,64144.0,18235.0,117810.0
Uttar Pradesh,2025-11-16,79774.0,16663.0,9459.0,105896.0
Uttar Pradesh,2025-11-17,75692.0,44805.0,4993.0,125490.0
Uttar Pradesh,2025-11-18,68131.0,62402.0,12293.0,142826.0
Uttar Pradesh,2025-11-19,36232.0,76009.0,19330.0,131571.0
Uttar Pradesh,2025-11-25,102799.0,14447.0,7664.0,124910.0
Uttar Pradesh,2025-12-15,54706.0,102030.0,20798.0,177534.0
Uttar Pradesh,2025-12-22,13.0,67005.0,14345.0,81363.0
Uttar Pradesh,2025-12-23,31.0,79023.0,4867.0,83921.0
Uttar Pradesh,2025-12-25,57757.0,69145.0,8804.0,135706.0
Uttar Pradesh,2025-12-26,49051.0,73287.0,9933.0,132271.0
Uttar Pradesh,2025-12-27,53727.0,85784.0,6982.0,146493.0
Uttar Pradesh,2025-12-28,19267.0,40587.0,7902.0,67756.0
Uttar Pradesh,2025-12-29,30673.0,67392.0,7360.0,105425.0
Uttarakhand,2025-04-01,73472.0,35002.0,1276.0,109750.0
Uttarakhand,2025-05-01,62922.0,26726.0,624.0,90272.0
Uttarakhand,2025-06-01,59777.0,21938.0,294.0,82009.0
Uttarakhand,2025-07-01,83007.0,38194.0,2363.0,123564.0
Uttarakhand,2025-09-01,2883.0,2152.0,293.0,5328.0
Uttarakhand,2025-09-02,2221.0,1821.0,255.0,4297.0
Uttarakhand,2025-09-03,3214.0,1527.0,495.0,5236.0
Uttarakhand,2025-09-04,3046.0,2755.0,467.0,6268.0
Uttarakhand,2025-09-05,937.0,2132.0,169.0,3238.0
Uttarakhand,2025-09-06,4624.0,2638.0,502.0,7764.0
Uttarakhand,2025-09-07,510.0,770.0,89.0,1369.0
Uttarakhand,2025-09-08,4006.0,3666.0,695.0,8367.0
Uttarakhand,2025-09-09,4354.0,3733.0,737.0,8824.0
Uttarakhand,2025-09-10,4250.0,3028.0,711.0,7989.0
Uttarakhand,2025-09-11,4142.0,3760.0,564.0,8466.0
Uttarakhand,2025-09-12,4061.0,3768.0,542.0,8371.0
Uttarakhand,2025-09-13,2590.0,2418.0,371.0,5379.0
Uttarakhand,2025-09-14,557.0,715.0,99.0,1371.0
Uttarakhand,2025-09-15,3679.0,2779.0,425.0,6883.0
Uttarakhand,2025-09-16,4432.0,2470.0,521.0,7423.0
Uttarakhand,2025-09-17,3257.0,3294.0,375.0,6926.0
Uttarakhand,2025-09-18,4093.0,3567.0,497.0,8157.0
Uttarakhand,2025-09-19,4040.0,3867.0,509.0,8416.0
Uttarakhand,2025-09-20,3887.0,3470.0,417.0,7774.0
Uttarakhand,2025-10-13,13.0,1482.0,456.0,1951.0
Uttarakhand,2025-10-15,3685.0,3273.0,397.0,7355.0
Uttarakhand,2025-10-16,2999.0,3400.0,307.0,6706.0
Uttarakhand,2025-10-17,2551.0,2531.0,1144.0,6226.0
Uttarakhand,2025-10-18,4117.0,1147.0,484.0,5748.0
Uttarakhand,2025-10-19,2639.0,1280.0,539.0,4458.0
Uttarakhand,2025-10-20,89.0,574.0,80.0,743.0
Uttarakhand,2025-10-21,155.0,346.0,21.0,522.0
Uttarakhand,2025-10-22,9.0,80.0,0.0,89.0
Uttarakhand,2025-10-23,158.0,209.0,1.0,368.0
Uttarakhand,2025-10-24,3134.0,2324.0,182.0,5640.0
Uttarakhand,2025-10-25,1783.0,2542.0,380.0,4705.0
Uttarakhand,2025-10-26,4470.0,2760.0,222.0,7452.0
Uttarakhand,2025-10-27,2853.0,1246.0,160.0,4259.0
Uttarakhand,2025-10-28,2925.0,862.0,331.0,4118.0
Uttarakhand,2025-10-29,3821.0,2269.0,278.0,6368.0
Uttarakhand,2025-10-30,4062.0,2531.0,1305.0,7898.0
Uttarakhand,2025-10-31,3263.0,3838.0,851.0,7952.0
Uttarakhand,2025-11-01,5370.0,4008.0,135.0,9513.0
Uttarakhand,2025-11-02,5887.0,1477.0,635.0,7999.0
Uttarakhand,2025-11-03,6004.0,2177.0,381.0,8562.0
Uttarakhand,2025-11-04,520.0,2890.0,9.0,3419.0
Uttarakhand,2025-11-05,3186.0,1712.0,557.0,5455.0
Uttarakhand,2025-11-06,6459.0,3676.0,322.0,10457.0
Uttarakhand,2025-11-07,2707.0,2863.0,334.0,5904.0
Uttarakhand,2025-11-08,2540.0,4164.0,439.0,7143.0
Uttarakhand,2025-11-09,4027.0,2099.0,385.0,6511.0
Uttarakhand,2025-11-10,4021.0,4174.0,543.0,8738.0
Uttarakhand,2025-11-11,6356.0,1885.0,375.0,8616.0
Uttarakhand,2025-11-12,5209.0,3916.0,276.0,9401.0
Uttarakhand,2025-11-13,6551.0,3031.0,294.0,9876.0
Uttarakhand,2025-11-14,2359.0,4898.0,421.0,7678.0
Uttarakhand,2025-11-15,3584.0,1794.0,1035.0,6413.0
Uttarakhand,2025-11-16,9198.0,669.0,503.0,10370.0
Uttarakhand,2025-11-17,9193.0,1132.0,267.0,10592.0
Uttarakhand,2025-11-18,7426.0,2831.0,551.0,10808.0
Uttarakhand,2025-11-19,3785.0,3888.0,774.0,8447.0
Uttarakhand,2025-11-25,12028.0,888.0,394.0,13310.0
Uttarakhand,2025-12-15,8843.0,5159.0,966.0,14968.0
Uttarakhand,2025-12-22,2.0,2592.0,1292.0,3886.0
Uttarakhand,2025-12-23,4.0,3800.0,428.0,4232.0
Uttarakhand,2025-12-25,9937.0,3415.0,329.0,13681.0
Uttarakhand,2025-12-26,9345.0,5222.0,473.0,15040.0
Uttarakhand,2025-12-27,8669.0,3903.0,324.0,12896.0
Uttarakhand,2025-12-28,3682.0,1544.0,295.0,5521.0
Uttarakhand,2025-12-29,6794.0,3586.0,405.0,10785.0
Uttaranchal,2025-09-13,1.0,0.0,0.0,1.0
Uttaranchal,2025-12-22,0.0,2.0,0.0,2.0
WEST BENGAL,2025-09-01,0.0,0.0,1.0,1.0
WEST BENGAL,2025-09-02,2.0,0.0,0.0,2.0
WEST BENGAL,2025-09-03,1.0,0.0,0.0,1.0
WEST BENGAL,2025-09-04,0.0,1.0,0.0,1.0
WEST BENGAL,2025-09-05,1.0,2.0,0.0,3.0
WEST BENGAL,2025-09-06,2.0,0.0,0.0,2.0
WEST BENGAL,2025-09-07,0.0,1.0,0.0,1.0
WEST BENGAL,2025-09-08,3.0,2.0,0.0,5.0
WEST BENGAL,2025-09-09,0.0,1.0,0.0,1.0
WEST BENGAL,2025-09-10,0.0,2.0,0.0,2.0
WEST BENGAL,2025-09-12,2.0,0.0,0.0,2.0
WEST BENGAL,2025-09-16,1.0,4.0,0.0,5.0
WEST BENGAL,2025-09-17,0.0,1.0,0.0,1.0
WEST BENGAL,2025-09-19,1.0,0.0,0.0,1.0
WEST BENGAL,2025-10-15,0.0,1.0,0.0,1.0
WEST BENGAL,2025-10-16,0.0,1.0,0.0,1.0
WEST BENGAL,2025-10-17,0.0,4.0,0.0,4.0
WEST BENGAL,2025-10-18,4.0,0.0,0.0,4.0
WEST BENGAL,2025-10-26,5.0,0.0,0.0,5.0
WEST BENGAL,2025-10-27,0.0,1.0,0.0,1.0
WEST BENGAL,2025-10-28,0.0,1.0,0.0,1.0
WEST BENGAL,2025-10-29,0.0,2.0,0.0,2.0
WEST BENGAL,2025-10-30,2.0,0.0,0.0,2.0
WEST BENGAL,2025-10-31,0.0,1.0,0.0,1.0
WEST BENGAL,2025-11-01,1.0,10.0,0.0,11.0
WEST BENGAL,2025-11-03,1.0,0.0,0.0,1.0
WEST BENGAL,2025-11-05,1.0,0.0,0.0,1.0
WEST BENGAL,2025-11-08,1.0,0.0,0.0,1.0
WEST BENGAL,2025-11-09,1.0,0.0,0.0,1.0
WEST BENGAL,2025-11-10,0.0,3.0,1.0,4.0
WEST BENGAL,2025-11-11,1.0,0.0,1.0,2.0
WEST BENGAL,2025-11-13,0.0,0.0,1.0,1.0
WEST BENGAL,2025-11-14,0.0,2.0,0.0,2.0
WEST BENGAL,2025-11-19,0.0,1.0,0.0,1.0
WEST BENGAL,2025-11-25,2.0,0.0,0.0,2.0
WEST BENGAL,2025-12-15,0.0,1.0,0.0,1.0
WEST BENGAL,2025-12-22,0.0,3.0,0.0,3.0
WEST BENGAL,2025-12-23,0.0,2.0,0.0,2.0
WEST BENGAL,2025-12-25,1.0,0.0,0.0,1.0
WEST BENGAL,2025-12-26,0.0,2.0,0.0,2.0
WEST BENGAL,2025-12-28,1.0,0.0,0.0,1.0
WEST BENGAL,2025-12-29,0.0,3.0,0.0,3.0
WESTBENGAL,2025-09-01,1.0,0.0,0.0,1.0
WESTBENGAL,2025-09-03,0.0,1.0,0.0,1.0
WESTBENGAL,2025-09-04,0.0,2.0,0.0,2.0
WESTBENGAL,2025-09-08,0.0,4.0,0.0,4.0
WESTBENGAL,2025-09-10,0.0,2.0,0.0,2.0
WESTBENGAL,2025-09-15,0.0,2.0,0.0,2.0
WESTBENGAL,2025-09-18,0.0,1.0,0.0,1.0
WESTBENGAL,2025-10-15,0.0,1.0,0.0,1.0
WESTBENGAL,2025-10-16,0.0,1.0,0.0,1.0
WESTBENGAL,2025-10-24,0.0,1.0,0.0,1.0
WESTBENGAL,2025-10-25,0.0,2.0,0.0,2.0
WESTBENGAL,2025-10-28,1.0,1.0,0.0,2.0
WESTBENGAL,2025-10-31,1.0,2.0,0.0,3.0
WESTBENGAL,2025-11-01,0.0,2.0,0.0,2.0
WESTBENGAL,2025-11-02,1.0,0.0,1.0,2.0
WESTBENGAL,2025-11-03,1.0,4.0,0.0,5.0
WESTBENGAL,2025-11-05,0.0,1.0,0.0,1.0
WESTBENGAL,2025-11-07,0.0,1.0,0.0,1.0
WESTBENGAL,2025-11-08,0.0,2.0,0.0,2.0
WESTBENGAL,2025-11-10,0.0,2.0,0.0,2.0
WESTBENGAL,2025-11-12,2.0,2.0,0.0,4.0
WESTBENGAL,2025-11-13,0.0,3.0,0.0,3.0
WESTBENGAL,2025-11-14,1.0,4.0,0.0,5.0
WESTBENGAL,2025-12-22,0.0,3.0,0.0,3.0
WESTBENGAL,2025-12-23,0.0,1.0,0.0,1.0
WESTBENGAL,2025-12-29,0.0,2.0,0.0,2.0
West  Bengal,2025-09-01,1.0,2.0,1.0,4.0
West  Bengal,2025-09-02,0.0,4.0,0.0,4.0
West  Bengal,2025-09-03,0.0,6.0,0.0,6.0
West  Bengal,2025-09-04,1.0,2.0,1.0,4.0
West  Bengal,2025-09-05,0.0,2.0,1.0,3.0
West  Bengal,2025-09-06,0.0,2.0,0.0,2.0
West  Bengal,2025-09-07,0.0,1.0,1.0,2.0
West  Bengal,2025-09-08,0.0,0.0,1.0,1.0
West  Bengal,2025-09-09,0.0,0.0,1.0,1.0
West  Bengal,2025-09-10,0.0,0.0,1.0,1.0
West  Bengal,2025-09-11,0.0,1.0,1.0,2.0
West  Bengal,2025-09-12,0.0,2.0,1.0,3.0
West  Bengal,2025-09-13,0.0,2.0,0.0,2.0
West  Bengal,2025-09-16,1.0,1.0,0.0,2.0
West  Bengal,2025-09-18,0.0,2.0,1.0,3.0
West  Bengal,2025-09-19,1.0,10.0,0.0,11.0
West  Bengal,2025-09-20,1.0,2.0,1.0,4.0
West  Bengal,2025-10-13,0.0,3.0,0.0,3.0
West  Bengal,2025-10-15,0.0,1.0,0.0,1.0
West  Bengal,2025-10-16,1.0,0.0,0.0,1.0
West  Bengal,2025-10-18,2.0,0.0,0.0,2.0
West  Bengal,2025-10-24,1.0,1.0,0.0,2.0
West  Bengal,2025-10-25,0.0,2.0,0.0,2.0
West  Bengal,2025-10-26,4.0,1.0,0.0,5.0
West  Bengal,2025-10-29,0.0,2.0,0.0,2.0
West  Bengal,2025-10-30,3.0,2.0,0.0,5.0
West  Bengal,2025-10-31,0.0,4.0,0.0,4.0
West  Bengal,2025-11-01,0.0,4.0,0.0,4.0
West  Bengal,2025-11-03,1.0,0.0,0.0,1.0
West  Bengal,2025-11-04,0.0,2.0,0.0,2.0
West  Bengal,2025-11-06,0.0,1.0,0.0,1.0
West  Bengal,2025-11-07,2.0,0.0,0.0,2.0
West  Bengal,2025-11-08,0.0,2.0,1.0,3.0
West  Bengal,2025-11-09,0.0,2.0,0.0,2.0
West  Bengal,2025-11-10,0.0,1.0,0.0,1.0
West  Bengal,2025-11-11,1.0,1.0,0.0,2.0
West  Bengal,2025-11-13,1.0,4.0,0.0,5.0
West  Bengal,2025-11-14,0.0,8.0,0.0,8.0
West  Bengal,2025-11-15,1.0,1.0,0.0,2.0
West  Bengal,2025-11-16,1.0,2.0,0.0,3.0
West  Bengal,2025-11-17,1.0,0.0,0.0,1.0
West  Bengal,2025-11-19,0.0,0.0,1.0,1.0
West  Bengal,2025-11-25,2.0,0.0,0.0,2.0
West  Bengal,2025-12-15,0.0,2.0,0.0,2.0
West  Bengal,2025-12-22,0.0,2.0,0.0,2.0
West  Bengal,2025-12-23,0.0,1.0,0.0,1.0
West  Bengal,2025-12-25,1.0,0.0,0.0,1.0
West  Bengal,2025-12-26,0.0,1.0,1.0,2.0
West  Bengal,2025-12-27,0.0,1.0,0.0,1.0
West  Bengal,2025-12-29,1.0,3.0,0.0,4.0
West Bangal,2025-09-02,3.0,2.0,0.0,5.0
West Bangal,2025-09-03,2.0,3.0,1.0,6.0
West Bangal,2025-09-04,1.0,2.0,0.0,3.0
West Bangal,2025-09-05,1.0,0.0,0.0,1.0
West Bangal,2025-09-06,1.0,6.0,0.0,7.0
West Bangal,2025-09-07,0.0,1.0,0.0,1.0
West Bangal,2025-09-08,3.0,0.0,0.0,3.0
West Bangal,2025-09-09,0.0,2.0,0.0,2.0
West Bangal,2025-09-10,2.0,0.0,0.0,2.0
West Bangal,2025-09-11,0.0,0.0,2.0,2.0
West Bangal,2025-09-12,1.0,4.0,0.0,5.0
West Bangal,2025-09-13,0.0,1.0,0.0,1.0
West Bangal,2025-09-15,1.0,0.0,0.0,1.0
West Bangal,2025-09-16,0.0,3.0,0.0,3.0
West Bangal,2025-09-17,0.0,3.0,0.0,3.0
West Bangal,2025-09-18,0.0,1.0,0.0,1.0
West Bangal,2025-09-19,1.0,0.0,0.0,1.0
West Bangal,2025-10-13,0.0,0.0,1.0,1.0
West Bangal,2025-10-15,1.0,0.0,0.0,1.0
West Bangal,2025-10-16,0.0,3.0,0.0,3.0
West Bangal,2025-10-17,2.0,2.0,1.0,5.0
West Bangal,2025-10-18,3.0,0.0,0.0,3.0
West Bangal,2025-10-24,1.0,4.0,0.0,5.0
West Bangal,2025-10-25,1.0,4.0,0.0,5.0
West Bangal,2025-10-26,0.0,2.0,0.0,2.0
West Bangal,2025-10-27,0.0,0.0,1.0,1.0
West Bangal,2025-10-29,1.0,2.0,0.0,3.0
