pincode,enrolment_count,state,district,biometric_update_count,biometric_rate
852111,435.0,Bihar,Supaul,4122.0,947.5862068965517
207122,435.0,Uttar Pradesh,Etah,2732.0,628.0459770114943
782003,434.0,Assam,Nagaon,3872.0,892.1658986175115
812001,434.0,Bihar,Bhagalpur,4327.0,997.0046082949309
735202,434.0,West Bengal,Jalpaiguri,1657.0,381.7972350230415
383205,433.0,Gujarat,Sabarkantha,3963.0,915.2424942263278
223227,433.0,Uttar Pradesh,Azamgarh,2909.0,671.824480369515
743221,433.0,West Bengal,North Twenty Four Parganas,2034.0,469.7459584295612
453331,432.0,Madhya Pradesh,Indore,3573.0,827.0833333333334
587116,432.0,Karnataka,Bagalkot *,4277.0,990.0462962962964
301604,432.0,Rajasthan,Alwar,3560.0,824.074074074074
723152,432.0,West Bengal,Puruliya,2107.0,487.73148148148147
271303,432.0,Uttar Pradesh,Gonda,3603.0,834.0277777777778
852218,432.0,Bihar,Supaul,4347.0,1006.25
227308,431.0,Uttar Pradesh,Lucknow,4065.0,943.155452436195
841221,431.0,Bihar,Saran,2836.0,658.0046403712297
824143,430.0,Bihar,Aurangabad,3652.0,849.3023255813954
509129,429.0,Telangana,Mahabubnagar,3353.0,781.5850815850815
456221,428.0,Madhya Pradesh,Ujjain,3311.0,773.5981308411215
480990,428.0,Madhya Pradesh,Seoni,3636.0,849.5327102803739
591317,428.0,Karnataka,Belagavi,3671.0,857.7102803738319
275203,428.0,Uttar Pradesh,Ghazipur,3475.0,811.9158878504672
844113,428.0,Bihar,Vaishali,3882.0,907.0093457943924
343022,428.0,Rajasthan,Jalor,3685.0,860.981308411215
802206,427.0,Bihar,Bhojpur,1881.0,440.51522248243555
457773,427.0,Madhya Pradesh,Jhabua,3206.0,750.8196721311475
385421,427.0,Gujarat,Banas Kantha,3853.0,902.3419203747073
803111,427.0,Bihar,Nalanda,3013.0,705.6206088992974
743370,427.0,West Bengal,South 24 Parganas,2613.0,611.943793911007
276125,426.0,Uttar Pradesh,Azamgarh,2114.0,496.2441314553991
814145,426.0,Jharkhand,Dumka,2871.0,673.943661971831
743611,426.0,West Bengal,South 24 Parganas,1910.0,448.3568075117371
226022,424.0,Uttar Pradesh,Lucknow,4124.0,972.6415094339624
841414,424.0,Bihar,Saran,2758.0,650.4716981132075
700145,424.0,West Bengal,South 24 Parganas,2388.0,563.2075471698113
713128,424.0,West Bengal,Bardhaman,3599.0,848.8207547169811
370140,424.0,Gujarat,Kachchh,4051.0,955.4245283018869
802164,424.0,Bihar,Bhojpur,2037.0,480.42452830188677
852105,423.0,Bihar,Supaul,3791.0,896.2174940898345
804404,423.0,Bihar,Gaya,2286.0,540.4255319148936
825405,423.0,Jharkhand,Hazaribagh,3102.0,733.3333333333333
722141,422.0,West Bengal,Bankura,2783.0,659.4786729857819
788725,422.0,Assam,Karimganj,968.0,229.38388625592418
621313,422.0,Tamil Nadu,Karur,3578.0,847.8672985781991
764047,422.0,Odisha,Malkangiri,4141.0,981.2796208530806
560001,421.0,Karnataka,Bengaluru,2200.0,522.565320665083
700128,421.0,West Bengal,North 24 Parganas,2256.0,535.8669833729216
848127,421.0,Bihar,Samastipur,3825.0,908.5510688836104
804428,420.0,Bihar,Arwal,3692.0,879.0476190476192
207246,420.0,Uttar Pradesh,Kasganj,4237.0,1008.8095238095239
743401,420.0,West Bengal,North 24 Parganas,2652.0,631.4285714285714
788116,419.0,Assam,Cachar,1468.0,350.3579952267303
847405,419.0,Bihar,Darbhanga,3851.0,919.0930787589499
732128,418.0,West Bengal,Malda,2804.0,670.8133971291866
736207,418.0,West Bengal,Alipurduar,1676.0,400.9569377990431
782442,418.0,Assam,Hojai,2046.0,489.4736842105263
742401,417.0,West Bengal,Murshidabad,2927.0,701.9184652278177
391110,416.0,Gujarat,Chhotaudepur,3469.0,833.8942307692308
736156,416.0,West Bengal,Cooch Behar,2658.0,638.9423076923076
243641,416.0,Uttar Pradesh,Budaun,2656.0,638.4615384615385
325215,416.0,Rajasthan,Baran,4142.0,995.673076923077
363650,416.0,Gujarat,Morbi,2782.0,668.75
560075,416.0,Karnataka,Bengaluru,2910.0,699.5192307692307
802207,415.0,Bihar,Bhojpur,3520.0,848.1927710843374
721121,414.0,West Bengal,Paschim Medinipur,2598.0,627.536231884058
843110,414.0,Bihar,Vaishali,3203.0,773.671497584541
700066,414.0,West Bengal,Kolkata,1461.0,352.8985507246377
841241,413.0,Bihar,Siwan,3050.0,738.498789346247
841415,413.0,Bihar,Saran,2562.0,620.3389830508474
732203,413.0,West Bengal,Malda,3088.0,747.6997578692494
141012,412.0,Punjab,Ludhiana,2366.0,574.2718446601942
711410,412.0,West Bengal,Haora,3510.0,851.9417475728156
841233,411.0,Bihar,Siwan,2201.0,535.5231143552311
731123,411.0,West Bengal,Birbhum,2944.0,716.301703163017
782447,410.0,Assam,Hojai,2604.0,635.1219512195122
742122,410.0,West Bengal,Murshidabad,2836.0,691.7073170731708
815318,409.0,Jharkhand,Giridih,2544.0,622.0048899755501
277208,409.0,Uttar Pradesh,Ballia,2457.0,600.7334963325184
742235,409.0,West Bengal,Murshidabad,2018.0,493.398533007335
509205,409.0,Telangana,Mahabubnagar,3295.0,805.6234718826406
721517,409.0,West Bengal,Jhargram,2448.0,598.5330073349634
250609,408.0,Uttar Pradesh,Baghpat,3819.0,936.0294117647059
230141,408.0,Uttar Pradesh,Pratapgarh,3700.0,906.8627450980392
229309,408.0,Uttar Pradesh,Amethi,3904.0,956.8627450980392
458556,408.0,Madhya Pradesh,Mandsaur,3326.0,815.1960784313726
412210,408.0,Maharashtra,Pune,3592.0,880.3921568627452
210505,407.0,Uttar Pradesh,Hamirpur,3221.0,791.4004914004914
301025,407.0,Rajasthan,Alwar,4066.0,999.0171990171991
603204,406.0,Tamil Nadu,Chengalpattu,3076.0,757.6354679802955
814102,406.0,Jharkhand,Dumka,3480.0,857.1428571428571
824118,406.0,Bihar,Gaya,3838.0,945.320197044335
742406,405.0,West Bengal,Murshidabad,3042.0,751.1111111111111
721437,405.0,West Bengal,Paschim Medinipur,2300.0,567.9012345679013
802312,405.0,Bihar,Bhojpur,2807.0,693.0864197530864
851128,405.0,Bihar,Begusarai,3559.0,878.7654320987654
458228,405.0,Madhya Pradesh,Neemuch,2182.0,538.7654320987655
301021,405.0,Rajasthan,Alwar,2499.0,617.037037037037
786152,404.0,Assam,Tinsukia,1097.0,271.53465346534654
804402,404.0,Bihar,Arwal,3290.0,814.3564356435643
824122,404.0,Bihar,Aurangabad,3157.0,781.4356435643564
385130,403.0,Gujarat,Banas Kantha,1286.0,319.1066997518611
562110,403.0,Karnataka,Bengaluru Rural,3795.0,941.6873449131513
202132,403.0,Uttar Pradesh,Aligarh,3553.0,881.6377171215881
271904,403.0,Uttar Pradesh,Bahraich,3105.0,770.4714640198512
802152,403.0,Bihar,Bhojpur,3177.0,788.3374689826303
584125,403.0,Karnataka,Raichur,3710.0,920.5955334987593
742161,401.0,West Bengal,Murshidabad,1966.0,490.27431421446386
802114,401.0,Bihar,Buxar,3184.0,794.0149625935162
233302,401.0,Uttar Pradesh,Ghazipur,3455.0,861.5960099750623
560024,401.0,Karnataka,Bengaluru,2239.0,558.354114713217
585214,401.0,Karnataka,Yadgir,3678.0,917.206982543641
742175,401.0,West Bengal,Murshidabad,2871.0,715.9600997506234
275304,400.0,Uttar Pradesh,Mau,3501.0,875.25
721633,400.0,West Bengal,Purba Medinipur,2860.0,715.0
731201,400.0,West Bengal,Birbhum,2508.0,627.0
341302,399.0,Rajasthan,Nagaur,2454.0,615.0375939849624
742181,399.0,West Bengal,Murshidabad,1481.0,371.1779448621554
721430,399.0,West Bengal,Purba Medinipur,2895.0,725.5639097744361
586104,399.0,Karnataka,Vijayapura,3852.0,965.4135338345865
721133,399.0,West Bengal,West Midnapore,3595.0,901.0025062656641
824111,398.0,Bihar,Aurangabad,3587.0,901.2562814070352
788113,398.0,Assam,Cachar,1336.0,335.678391959799
801108,398.0,Bihar,Patna,3282.0,824.6231155778894
582118,398.0,Karnataka,Gadag,2060.0,517.5879396984925
494450,398.0,Chhattisgarh,Bijapur,2559.0,642.964824120603
793019,397.0,Meghalaya,East Khasi Hills,358.0,90.17632241813602
841503,397.0,Bihar,Gopalganj,3630.0,914.3576826196474
712406,397.0,West Bengal,Hooghly,2667.0,671.7884130982368
454335,397.0,Madhya Pradesh,Dhar,3515.0,885.3904282115868
583237,397.0,Karnataka,Koppal,3112.0,783.8790931989925
756024,396.0,Odisha,Baleshwar,2867.0,723.989898989899
814149,396.0,Jharkhand,Deoghar,2968.0,749.4949494949494
228145,396.0,Uttar Pradesh,Sultanpur,3944.0,995.9595959595961
742187,396.0,West Bengal,Murshidabad,3694.0,932.8282828282829
307001,396.0,Rajasthan,Sirohi,3895.0,983.5858585858587
802222,395.0,Bihar,Bhojpur,2021.0,511.6455696202531
721102,395.0,West Bengal,West Midnapore,2243.0,567.8481012658228
458226,394.0,Madhya Pradesh,Neemuch,2692.0,683.2487309644671
782103,394.0,Assam,Marigaon,3206.0,813.7055837563452
824209,394.0,Bihar,Gaya,2693.0,683.502538071066
343025,394.0,Rajasthan,Jalor,3015.0,765.2284263959391
276123,394.0,Uttar Pradesh,Azamgarh,3327.0,844.4162436548223
845431,393.0,Bihar,Purba Champaran,1961.0,498.98218829516543
231312,393.0,Uttar Pradesh,Mirzapur,3784.0,962.849872773537
276288,393.0,Uttar Pradesh,Azamgarh,2993.0,761.5776081424937
824207,393.0,Bihar,Gaya,3737.0,950.8905852417304
322243,393.0,Rajasthan,Karauli,3841.0,977.3536895674301
326513,393.0,Rajasthan,Jhalawar,3727.0,948.3460559796438
712413,393.0,West Bengal,Hooghly,2333.0,593.6386768447837
845435,392.0,Bihar,East Champaran,3055.0,779.3367346938776
364750,392.0,Gujarat,Botad,3517.0,897.1938775510204
844502,392.0,Bihar,Vaishali,3385.0,863.5204081632653
785611,391.0,Assam,Golaghat,897.0,229.41176470588235
781368,391.0,Assam,Baksa,891.0,227.8772378516624
721232,391.0,West Bengal,Paschim Medinipur,3197.0,817.6470588235294
713125,390.0,West Bengal,Barddhaman,3638.0,932.8205128205129
473110,390.0,Madhya Pradesh,Guna,3533.0,905.8974358974359
458895,389.0,Madhya Pradesh,Mandsaur,3866.0,993.8303341902314
202524,389.0,Uttar Pradesh,Budaun,3293.0,846.5295629820051
743711,389.0,West Bengal,Nadia,1734.0,445.75835475578407
184206,388.0,Jammu and Kashmir,Kathua,2828.0,728.8659793814433
584129,388.0,Karnataka,Raichur,3613.0,931.1855670103092
208004,387.0,Uttar Pradesh,Kanpur Nagar,3381.0,873.6434108527131
700102,387.0,West Bengal,North 24 Parganas,1755.0,453.48837209302326
721424,387.0,West Bengal,Paschim Medinipur,2975.0,768.733850129199
781005,387.0,Assam,Kamrup Metro,598.0,154.5219638242894
804423,386.0,Bihar,Arwal,2997.0,776.4248704663213
787056,386.0,Assam,Lakhimpur,861.0,223.05699481865284
793161,386.0,Meghalaya,West Jaintia Hills,38.0,9.844559585492227
723212,386.0,West Bengal,Purulia,2855.0,739.6373056994819
509204,385.0,Telangana,Mahabubnagar,2845.0,738.961038961039
786007,385.0,Assam,Dibrugarh,1584.0,411.4285714285714
209307,384.0,Uttar Pradesh,Kanpur Dehat,2459.0,640.3645833333333
841231,384.0,Bihar,Siwan,2800.0,729.1666666666667
743609,383.0,West Bengal,South 24 Parganas,2218.0,579.1122715404699
411062,383.0,Maharashtra,Pune,3504.0,914.8825065274151
524345,383.0,Andhra Pradesh,Spsr Nellore,3528.0,921.1488250652742
843120,383.0,Bihar,Muzaffarpur,3771.0,984.5953002610966
524315,382.0,Andhra Pradesh,Spsr Nellore,3476.0,909.9476439790576
813207,382.0,Bihar,Banka,3858.0,1009.9476439790576
785104,382.0,Assam,Majuli,1565.0,409.68586387434556
201012,382.0,Uttar Pradesh,Ghaziabad,2203.0,576.7015706806283
226012,382.0,Uttar Pradesh,Lucknow,3327.0,870.9424083769634
483222,382.0,Madhya Pradesh,Jabalpur,3482.0,911.5183246073299
721516,381.0,West Bengal,Paschim Medinipur,2669.0,700.5249343832021
456337,381.0,Madhya Pradesh,Ujjain,3386.0,888.7139107611549
844118,380.0,Bihar,Vaishali,3145.0,827.6315789473686
722122,380.0,West Bengal,Bankura,3105.0,817.1052631578947
224181,380.0,Uttar Pradesh,Ambedkar Nagar,3053.0,803.421052631579
742165,380.0,West Bengal,Murshidabad,3054.0,803.6842105263158
212203,380.0,Uttar Pradesh,Kaushambi,3095.0,814.4736842105264
722205,380.0,West Bengal,Bankura,3544.0,932.6315789473684
802128,380.0,Bihar,Buxar,2371.0,623.9473684210527
788801,380.0,Assam,Hailakandi,1661.0,437.1052631578947
732202,379.0,West Bengal,Malda,2748.0,725.0659630606859
723128,379.0,West Bengal,Puruliya,2655.0,700.5277044854881
272190,379.0,Uttar Pradesh,Basti,3822.0,1008.44327176781
224141,379.0,Uttar Pradesh,Ambedkar Nagar,3163.0,834.5646437994724
841205,379.0,Bihar,Saran,2501.0,659.8944591029024
795131,378.0,Manipur,Chandel,1730.0,457.67195767195767
721628,378.0,West Bengal,Purba Medinipur,2619.0,692.8571428571429
232326,378.0,Uttar Pradesh,Ghazipur,3780.0,1000.0
343027,377.0,Rajasthan,Jalor,2450.0,649.867374005305
795141,377.0,Manipur,Tamenglong,3052.0,809.5490716180371
591307,376.0,Karnataka,Belagavi,3499.0,930.5851063829787
841501,376.0,Bihar,Gopalganj,3462.0,920.7446808510639
343042,376.0,Rajasthan,Jalor,2947.0,783.7765957446808
581118,376.0,Karnataka,Haveri,3308.0,879.7872340425531
722140,375.0,West Bengal,Bankura,3322.0,885.8666666666667
275202,375.0,Uttar Pradesh,Ghazipur,2841.0,757.5999999999999
802123,374.0,Bihar,Buxar,3012.0,805.3475935828876
731124,374.0,West Bengal,Birbhum,2726.0,728.8770053475936
229402,373.0,Uttar Pradesh,Rae Bareli,3512.0,941.5549597855227
821112,373.0,Bihar,Rohtas,3455.0,926.2734584450403
814157,373.0,Jharkhand,Deoghar,2284.0,612.3324396782841
471411,372.0,Madhya Pradesh,Chhatarpur,3605.0,969.0860215053764
781135,372.0,Assam,Kamrup,730.0,196.23655913978496
743429,372.0,West Bengal,North 24 Parganas,1998.0,537.0967741935484
275301,372.0,Uttar Pradesh,Mau,3233.0,869.0860215053764
458389,371.0,Madhya Pradesh,Mandsaur,3685.0,993.2614555256064
743286,371.0,West Bengal,North 24 Parganas,2394.0,645.2830188679245
721152,371.0,West Bengal,Purba Medinipur,3587.0,966.8463611859838
721144,371.0,West Bengal,Paschim Medinipur,2724.0,734.2318059299191
223223,371.0,Uttar Pradesh,Azamgarh,3720.0,1002.6954177897574
788165,371.0,Assam,Hailakandi,718.0,193.5309973045822
202520,370.0,Uttar Pradesh,Budaun,3140.0,848.6486486486486
713141,370.0,West Bengal,Purba Bardhaman,2880.0,778.3783783783784
456776,370.0,Madhya Pradesh,Ujjain,1502.0,405.94594594594594
794107,369.0,Meghalaya,South Garo Hills,45.0,12.195121951219512
797103,369.0,Nagaland,Chumukedima,2614.0,708.4010840108401
476228,369.0,Madhya Pradesh,Morena,3111.0,843.089430894309
321411,369.0,Rajasthan,Bharatpur,2148.0,582.1138211382114
700124,368.0,West Bengal,24 Paraganas North,2420.0,657.6086956521739
500019,368.0,Telangana,K.v. Rangareddy,3292.0,894.5652173913043
743445,368.0,West Bengal,North 24 Parganas,1990.0,540.7608695652174
788001,368.0,Assam,Cachar,1423.0,386.6847826086956
314404,368.0,Rajasthan,Dungarpur,3419.0,929.0760869565216
587201,367.0,Karnataka,Bagalkot,3703.0,1008.9918256130791
841442,366.0,Bihar,Saran,1996.0,545.3551912568306
272204,366.0,Uttar Pradesh,Siddharthnagar,3320.0,907.103825136612
813202,366.0,Bihar,Banka,2737.0,747.8142076502733
841439,366.0,Bihar,Siwan,2787.0,761.4754098360656
231301,366.0,Uttar Pradesh,Mirzapur,3229.0,882.24043715847
587125,366.0,Karnataka,Bagalkot *,2506.0,684.6994535519126
764049,365.0,Odisha,Nabarangapur,2001.0,548.2191780821918
734426,365.0,West Bengal,Darjeeling,1488.0,407.67123287671234
509325,364.0,Telangana,K.v. Rangareddy,3456.0,949.4505494505495
509132,364.0,Telangana,Mahabubnagar,3623.0,995.3296703296703
509336,364.0,Telangana,Narayanpet,3516.0,965.9340659340659
781369,363.0,Assam,Nalbari,1470.0,404.9586776859504
784101,363.0,Assam,Sonitpur,822.0,226.44628099173553
844507,363.0,Bihar,Vaishali,2761.0,760.6060606060606
845429,362.0,Bihar,East Champaran,3269.0,903.0386740331492
584116,362.0,Karnataka,Raichur,3088.0,853.0386740331492
788114,362.0,Assam,Cachar,935.0,258.28729281767954
741165,361.0,West Bengal,Nadia,2356.0,652.6315789473684
732126,361.0,West Bengal,Malda,1752.0,485.3185595567867
222132,361.0,Uttar Pradesh,Jaunpur,2356.0,652.6315789473684
456440,361.0,Madhya Pradesh,Ujjain,3279.0,908.3102493074792
281404,361.0,Uttar Pradesh,Mathura,3409.0,944.3213296398891
743513,361.0,West Bengal,South 24 Parganas,2520.0,698.0609418282548
841286,361.0,Bihar,Siwan,2200.0,609.4182825484766
848160,360.0,Bihar,Samastipur,2501.0,694.7222222222222
743332,360.0,West Bengal,South 24 Parganas,2084.0,578.8888888888889
394180,360.0,Gujarat,Surat,2176.0,604.4444444444445
721445,360.0,West Bengal,Paschim Medinipur,2230.0,619.4444444444445
841416,360.0,Bihar,Siwan,2966.0,823.8888888888889
272193,360.0,Uttar Pradesh,Siddharthnagar,2558.0,710.5555555555555
208022,360.0,Uttar Pradesh,Kanpur Nagar,3382.0,939.4444444444443
722151,359.0,West Bengal,Bankura,2319.0,645.9610027855153
847423,359.0,Bihar,Darbhanga,3272.0,911.4206128133704
477227,359.0,Madhya Pradesh,Bhind,1581.0,440.3899721448468
834003,359.0,Jharkhand,Ranchi,3172.0,883.5654596100278
788104,359.0,Assam,Cachar,939.0,261.5598885793872
713148,358.0,West Bengal,Barddhaman,2280.0,636.8715083798883
713424,358.0,West Bengal,Barddhaman,3427.0,957.2625698324023
722150,358.0,West Bengal,Bankura,3037.0,848.3240223463687
786611,358.0,Assam,Dibrugarh,508.0,141.89944134078212
360022,356.0,Gujarat,Rajkot,2209.0,620.5056179775281
845411,356.0,Bihar,East Champaran,3012.0,846.0674157303371
475336,356.0,Madhya Pradesh,Datia,2387.0,670.5056179775281
370145,356.0,Gujarat,Kachchh,2229.0,626.123595505618
141014,356.0,Punjab,Ludhiana,2492.0,700.0
762002,355.0,Odisha,Kandhamal,3448.0,971.2676056338028
825410,355.0,Jharkhand,Kodarma,2869.0,808.1690140845071
242305,355.0,Uttar Pradesh,Shahjahanpur,2991.0,842.5352112676057
742151,354.0,West Bengal,Murshidabad,1128.0,318.64406779661016
343049,354.0,Rajasthan,Jalor,1561.0,440.96045197740114
182143,354.0,Jammu and Kashmir,Ramban,3241.0,915.5367231638419
721422,354.0,West Bengal,Purba Medinipur,2361.0,666.9491525423729
243501,354.0,Uttar Pradesh,Bareilly,3505.0,990.1129943502825
843105,353.0,Bihar,Muzaffarpur,3237.0,916.9971671388103
271210,353.0,Uttar Pradesh,Balrampur,2818.0,798.300283286119
788713,353.0,Assam,Karimganj,858.0,243.05949008498584
802208,353.0,Bihar,Bhojpur,2442.0,691.7847025495751
811214,353.0,Bihar,Munger,2836.0,803.399433427762
583283,352.0,Karnataka,Koppal,2321.0,659.375
224143,352.0,Uttar Pradesh,Ambedkar Nagar,3486.0,990.3409090909091
743290,352.0,West Bengal,North 24 Parganas,944.0,268.1818181818182
731125,351.0,West Bengal,Birbhum,1909.0,543.8746438746439
723103,351.0,West Bengal,Puruliya,2644.0,753.2763532763533
816105,351.0,Jharkhand,Sahibganj,1604.0,456.98005698005704
581104,350.0,Karnataka,Haveri,3244.0,926.8571428571429
814142,350.0,Jharkhand,Deoghar,2406.0,687.4285714285714
735303,350.0,West Bengal,Cooch Behar,1932.0,552.0
825106,350.0,Jharkhand,Giridih,3409.0,974.0
721101,349.0,West Bengal,Paschim Medinipur,2542.0,728.3667621776505
782425,349.0,Assam,Marigaon,3283.0,940.6876790830946
421605,349.0,Maharashtra,Thane,3434.0,983.9541547277937
722143,349.0,West Bengal,Bankura,2136.0,612.0343839541547
781103,349.0,Assam,Kamrup,992.0,284.2406876790831
786174,349.0,Assam,Tinsukia,527.0,151.0028653295129
805111,348.0,Bihar,Nawada,1550.0,445.40229885057465
582101,348.0,Karnataka,Gadag *,3221.0,925.5747126436783
802119,348.0,Bihar,Buxar,3212.0,922.9885057471265
732208,348.0,West Bengal,Malda,1808.0,519.5402298850576
583229,348.0,Karnataka,Koppal,3515.0,1010.0574712643677
700004,347.0,West Bengal,Kolkata,660.0,190.20172910662825
743273,347.0,West Bengal,North 24 Parganas,2764.0,796.5417867435159
307514,346.0,Rajasthan,Sirohi,3321.0,959.8265895953757
734013,346.0,West Bengal,Darjeeling,939.0,271.3872832369942
272181,346.0,Uttar Pradesh,Basti,2383.0,688.7283236994219
272001,346.0,Uttar Pradesh,Basti,3418.0,987.8612716763005
811316,345.0,Bihar,Jamui,2210.0,640.5797101449275
841412,345.0,Bihar,Saran,2100.0,608.6956521739131
246735,345.0,Uttar Pradesh,Bijnor,3314.0,960.5797101449275
477331,345.0,Madhya Pradesh,Bhind,2711.0,785.7971014492754
209308,345.0,Uttar Pradesh,Kanpur Nagar,2007.0,581.7391304347826
475673,344.0,Madhya Pradesh,Datia,2710.0,787.7906976744187
782403,344.0,Assam,Kamrup Metro,1416.0,411.6279069767442
735132,344.0,West Bengal,Jalpaiguri,1675.0,486.9186046511628
360579,343.0,Gujarat,Porbandar,1887.0,550.1457725947522
585437,343.0,Karnataka,Bidar,2167.0,631.7784256559767
202526,343.0,Uttar Pradesh,Budaun,3442.0,1003.4985422740524
841420,343.0,Bihar,Gopalganj,1985.0,578.7172011661808
326036,343.0,Rajasthan,Jhalawar,2956.0,861.8075801749271
331501,342.0,Rajasthan,Churu,2795.0,817.2514619883041
788099,342.0,Assam,Cachar,1651.0,482.7485380116959
713405,342.0,West Bengal,Barddhaman,1833.0,535.9649122807017
584120,342.0,Karnataka,Raichur,3424.0,1001.1695906432749
207501,342.0,Uttar Pradesh,Farrukhabad,3307.0,966.9590643274853
768032,341.0,Odisha,Bargarh,3201.0,938.7096774193548
582102,341.0,Karnataka,Gadag,2849.0,835.483870967742
484336,341.0,Madhya Pradesh,Anuppur,2724.0,798.8269794721408
458664,341.0,Madhya Pradesh,Mandsaur,3106.0,910.8504398826981
246745,341.0,Uttar Pradesh,Bijnor,3370.0,988.2697947214076
784149,341.0,Assam,Sonitpur,1489.0,436.65689149560114
799045,341.0,Tripura,West Tripura,3266.0,957.7712609970674
841435,341.0,Bihar,Siwan,2871.0,841.9354838709678
212213,340.0,Uttar Pradesh,Kaushambi,2636.0,775.2941176470588
782481,340.0,Assam,Hojai,2958.0,869.9999999999999
846001,340.0,Bihar,Darbhanga,3399.0,999.7058823529411
843102,340.0,Bihar,Vaishali,2791.0,820.8823529411765
764070,339.0,Odisha,Nabarangapur,2249.0,663.4218289085545
845428,339.0,Bihar,East Champaran,2513.0,741.2979351032449
207502,339.0,Uttar Pradesh,Farrukhabad,2278.0,671.976401179941
582208,338.0,Karnataka,Dharwad,3348.0,990.5325443786982
713145,338.0,West Bengal,Barddhaman,2073.0,613.3136094674556
712305,337.0,West Bengal,Hooghly,3233.0,959.3471810089021
303104,337.0,Rajasthan,Jaipur,3146.0,933.5311572700297
208019,337.0,Uttar Pradesh,Kanpur Nagar,3285.0,974.7774480712167
815315,337.0,Jharkhand,Giridih,2407.0,714.2433234421364
786003,337.0,Assam,Dibrugarh,1545.0,458.45697329376856
591222,337.0,Karnataka,Belgaum,2773.0,822.8486646884272
802160,336.0,Bihar,Bhojpur,1572.0,467.8571428571429
276201,336.0,Uttar Pradesh,Azamgarh,2885.0,858.6309523809524
723145,335.0,West Bengal,Puruliya,1965.0,586.5671641791045
788734,335.0,Assam,Karimganj,937.0,279.70149253731347
228119,335.0,Uttar Pradesh,Sultanpur,2684.0,801.1940298507463
721305,334.0,West Bengal,Paschim Medinipur,2484.0,743.7125748502993
321402,334.0,Rajasthan,Bharatpur,2315.0,693.1137724550898
571444,334.0,Karnataka,Chamrajanagar,2348.0,702.9940119760479
802117,332.0,Bihar,Buxar,2345.0,706.3253012048193
209217,332.0,Uttar Pradesh,Kanpur Nagar,2893.0,871.3855421686746
722134,332.0,West Bengal,Bankura,2337.0,703.9156626506024
273207,332.0,Uttar Pradesh,Maharajganj,2752.0,828.9156626506024
322234,331.0,Rajasthan,Karauli,2684.0,810.8761329305136
311203,331.0,Rajasthan,Bhilwara,2997.0,905.4380664652567
781101,331.0,Assam,Kamrup,731.0,220.84592145015108
741124,331.0,West Bengal,Nadia,2085.0,629.9093655589123
500075,331.0,Telangana,K.v. Rangareddy,2569.0,776.1329305135952
785692,331.0,Assam,Charaideo,1664.0,502.71903323262836
845423,330.0,Bihar,East Champaran,2616.0,792.7272727272727
480888,330.0,Madhya Pradesh,Seoni,3167.0,959.6969696969697
273161,330.0,Uttar Pradesh,Gorakhpur,2550.0,772.7272727272727
788164,330.0,Assam,Hailakandi,1258.0,381.2121212121212
841220,329.0,Bihar,Saran,1720.0,522.7963525835867
201003,329.0,Uttar Pradesh,Ghaziabad,2907.0,883.5866261398177
224161,329.0,Uttar Pradesh,Ayodhya,2928.0,889.9696048632219
582207,329.0,Karnataka,Gadag,3146.0,956.2310030395137
327021,328.0,Rajasthan,Banswara,3150.0,960.3658536585366
722133,328.0,West Bengal,Bankura,2705.0,824.6951219512194
781025,328.0,Assam,Kamrup Metro,1112.0,339.0243902439024
743426,328.0,West Bengal,North 24 Parganas,2827.0,861.890243902439
784161,327.0,Assam,Lakhimpur,1105.0,337.9204892966361
816116,327.0,Jharkhand,Sahebganj,2152.0,658.1039755351683
271215,326.0,Uttar Pradesh,Balrampur,2045.0,627.3006134969326
577427,326.0,Karnataka,Shimoga,3173.0,973.3128834355828
229307,326.0,Uttar Pradesh,Amethi,3281.0,1006.4417177914111
202136,325.0,Uttar Pradesh,Aligarh,1575.0,484.6153846153846
841222,325.0,Bihar,Saran,2318.0,713.2307692307692
509207,325.0,Telangana,K.v. Rangareddy,3274.0,1007.3846153846154
797107,324.0,Nagaland,Phek,2877.0,887.9629629629629
713519,324.0,West Bengal,Barddhaman,1784.0,550.6172839506172
227815,324.0,Uttar Pradesh,Amethi,1999.0,616.9753086419753
700044,323.0,West Bengal,Kolkata,2003.0,620.1238390092878
303005,323.0,Rajasthan,Jaipur,2653.0,821.3622291021671
205142,323.0,Uttar Pradesh,Firozabad,3024.0,936.2229102167182
742159,323.0,West Bengal,Murshidabad,1539.0,476.4705882352941
734001,322.0,West Bengal,Darjeeling,3102.0,963.3540372670808
782427,322.0,Assam,Nagaon,1911.0,593.4782608695652
584115,322.0,Karnataka,Raichur,3138.0,974.5341614906832
229501,322.0,Uttar Pradesh,Unnao,2581.0,801.552795031056
582209,321.0,Karnataka,Gadag,2009.0,625.8566978193146
484551,321.0,Madhya Pradesh,Umaria,2943.0,916.822429906542
273014,321.0,Uttar Pradesh,Gorakhpur,3171.0,987.8504672897197
785613,321.0,Assam,Golaghat,404.0,125.85669781931463
391240,320.0,Gujarat,Vadodara,2943.0,919.6875
344021,320.0,Rajasthan,Barmer,2395.0,748.4375
814141,320.0,Jharkhand,Dumka,1967.0,614.6875
743293,320.0,West Bengal,North 24 Parganas,1474.0,460.625
271901,320.0,Uttar Pradesh,Bahraich,2987.0,933.4375
205263,320.0,Uttar Pradesh,Mainpuri,2368.0,740.0
841313,320.0,Bihar,Saran,1737.0,542.8125
